[rosmaster.master][INFO] 2017-01-25 12:58:29,368: +PARAM [/camera/depth/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,370: +PARAM [/camera/depth/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,373: +PARAM [/camera/depth/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,375: +PARAM [/camera/depth/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,378: +PARAM [/camera/depth/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,466: +PUB [/camera/depth/image_raw/compressed] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,469: +SERVICE [/camera/depth/image_raw/compressed/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,472: +PUB [/camera/depth/image_raw/compressed/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,476: +PUB [/camera/depth/image_raw/compressed/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,486: +PARAM [/camera/depth/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,488: +PARAM [/camera/depth/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,491: +PARAM [/camera/depth/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,494: +PARAM [/camera/depth/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,497: +PARAM [/camera/depth/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,500: +PARAM [/camera/depth/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,589: +PUB [/camera/depth/image_raw] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,681: +PUB [/camera/depth/image_raw/theora] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,684: +SERVICE [/camera/depth/image_raw/theora/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,687: +PUB [/camera/depth/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,690: +PUB [/camera/depth/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,702: +PARAM [/camera/depth/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,705: +PARAM [/camera/depth/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,707: +PARAM [/camera/depth/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,710: +PARAM [/camera/depth/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,713: +PARAM [/camera/depth/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,715: +PARAM [/camera/depth/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,718: +PARAM [/camera/depth/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,721: +PARAM [/camera/depth/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,724: +PUB [/camera/depth/camera_info] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,727: +PUB [/camera/depth/points] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,819: +PUB [/camera/ir/image_raw/compressedDepth] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,822: +SERVICE [/camera/ir/image_raw/compressedDepth/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,825: +PUB [/camera/ir/image_raw/compressedDepth/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
